domain,logo_url,extraction_method,confidence_score,robots_txt
bigtent.com,http://bigtent.com/markmonitor_tagline_logo.png,IMG_TAG,0.5,1
tut.by,,,,
hover.com,https://hover.com/packs/static/src/application/images/common/hv-logo-2020-4a136057f777be722f4f.svg,IMG_TAG,0.8,0
deviceanywhere.com,,,,
websitetoolbox.com,https://cdn.websitetoolbox.com/images/logos/wt_logo_blue.svg,IMG_TAG,0.9000000000000001,0
shopgate.com,,FAVICON_LINK,,0
fortumo.com,"data:image/svg+xml;base64,PHN2ZyBoZWlnaHQ9IjEwMCUiIHZpZXdCb3g9IjAgMCAxOTAgNjgiIGZpbGw9ImN1cnJlbnRjb2xvciIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj4KPHBhdGggZD0iTTEwLjYxMDQgMjkuNDMzQzguNzc3MzcgMjkuNDY4MiA3LjE5MTEgMzAuMTczMiA1LjkyMjA4IDMxLjU0OEM0LjYxNzgxIDMyLjkyMjggNC4wMTg1NSAzNC41Nzk1IDQuMDE4NTUgMzYuNDgzMUM0LjA1MzgxIDM4LjQyMTggNC43MjM1NiA0MC4wNDM0IDYuMDYzMDggNDEuMzgyOUM3LjQwMjYgNDIuNzIyNCA4Ljk1MzYyIDQzLjM5MjEgMTAuODIxOSA0My4zNTY5QzEyLjY5MDIgNDMuMzIxNiAxNC4yNzY0IDQyLjY1MTkgMTUuNTQ1NSA0MS4yNzcxQzE2LjgxNDUgMzkuOTAyMyAxNy40NDkgMzguMjQ1NiAxNy40MTM3IDM2LjMwNjhDMTcuMzc4NSAzNC4zNjggMTYuNzA4NyAzMi43NDY1IDE1LjQwNDUgMzEuNDA3QzE0LjA2NDkgMzAuMDY3NSAxMi40Nzg3IDI5LjM5NzcgMTAuNjEwNCAyOS40MzNaIiBmaWxsPSIjRkY3QzQ0Ii8+CjxwYXRoIGQ9Ik03OS4wNjY3IDIwLjQ4MDVDNzQuNTE5NCAyMC40ODA1IDcwLjcxMjMgMjIuMDMxNSA2Ny41NzUgMjUuMDk4M0M2NC40Mzc3IDI4LjE2NTEgNjIuODg2NyAzMS45MzY5IDYyLjg4NjcgMzYuMzc4NEM2Mi44ODY3IDQwLjc4NDcgNjQuNDM3NyA0NC41MjEzIDY3LjUzOTggNDcuNjIzM0M3MC42NDE4IDUwLjcyNTQgNzQuNDEzNiA1Mi4yNzY0IDc4Ljc4NDcgNTIuMjc2NEM4My4yMjYyIDUyLjI3NjQgODYuOTYyOCA1MC43MjU0IDkwLjA2NDggNDcuNjIzM0M5My4xNjY5IDQ0LjUyMTMgOTQuNzE3OSA0MC43ODQ3IDk0LjcxNzkgMzYuMzQzMkM5NC43MTc5IDMyLjAwNzQgOTMuMTY2OSAyOC4yNzA4IDkwLjEwMDEgMjUuMTMzNUM4Ny4wMzMzIDIyLjA2NjcgODMuMzY3MiAyMC40ODA1IDc5LjA2NjcgMjAuNDgwNVpNODMuNjE0IDQxLjI3ODJDODIuMzQ1IDQyLjY1MyA4MC43NTg3IDQzLjM1OCA3OC44OTA0IDQzLjM1OEM3Ny4wNTc0IDQzLjM5MzMgNzUuNDcxMSA0Mi43MjM1IDc0LjEzMTYgNDEuMzg0QzcyLjc5MjEgNDAuMDQ0NSA3Mi4xMjIzIDM4LjM4NzcgNzIuMDg3MSAzNi40ODQyQzcyLjA1MTggMzQuNTQ1NCA3Mi42ODYzIDMyLjkyMzkgNzMuOTkwNiAzMS41NDkxQzc1LjI1OTYgMzAuMTc0MyA3Ni44NDU5IDI5LjQ2OTMgNzguNjc4OSAyOS40MzQxQzgwLjU0NzIgMjkuMzk4OCA4Mi4xMzM1IDMwLjA2ODYgODMuNDM3NyAzMS40MDgxQzg0Ljc0MiAzMi43NDc2IDg1LjQxMTggMzQuMzY5MiA4NS40NDcgMzYuMzA3OUM4NS41MTc1IDM4LjI0NjcgODQuODgzIDM5LjkwMzUgODMuNjE0IDQxLjI3ODJaIiBmaWxsPSJjdXJyZW50Y29sb3IiLz4KPHBhdGggZD0iTTQ0Ljc2NzkgMjAuNDc5OUM0Mi4xNTkzIDIwLjQ3OTkgMzkuNzYyMyAyMS4wMDg3IDM3LjYxMiAyMi4wMzA5VjEyLjY1NDNIMjguNTg3OUMyOC41ODc5IDEyLjY1NDMgMjguNTg3OSAzNi4yMDE2IDI4LjU4NzkgMzYuNDEzMUMyOC41ODc5IDQwLjgxOTQgMzAuMTM4OSA0NC41NTYgMzMuMjQxIDQ3LjY1OEMzNi4zNDMgNTAuNzYgNDAuMTE0OCA1Mi4zMTExIDQ0LjQ4NTkgNTIuMzExMUM0OC45Mjc0IDUyLjMxMTEgNTIuNjY0IDUwLjc2IDU1Ljc2NiA0Ny42NThDNTguODY4IDQ0LjU1NiA2MC40MTkxIDQwLjgxOTQgNjAuNDE5MSAzNi4zNzc5QzYwLjQxOTEgMzIuMDQyMSA1OC44NjggMjguMzA1NSA1NS44MDEzIDI1LjE2ODJDNTIuNzM0NSAyMi4wNjYyIDQ5LjA2ODQgMjAuNDc5OSA0NC43Njc5IDIwLjQ3OTlaTTQ5LjI0NDcgNDEuMzQ4MkM0Ny45NDA0IDQyLjY4NzcgNDYuMzU0MSA0My4zOTI3IDQ0LjQ4NTkgNDMuMzkyN0M0Mi42NTI4IDQzLjM5MjcgNDEuMDY2NiA0Mi43MjI5IDM5Ljc2MjMgNDEuMzQ4MkMzOC40NTggMzkuOTczNCAzNy43ODgzIDM4LjM1MTkgMzcuNzg4MyAzNi40MTMxQzM3Ljc4ODMgMzQuNDc0MyAzOC40NTggMzIuODUyOCAzOS43MjcgMzEuNDc4QzQxLjAzMTMgMzAuMTAzMyA0Mi42MTc2IDI5LjQzMzUgNDQuNDUwNiAyOS40MzM1QzQ2LjMxODkgMjkuNDMzNSA0Ny45MDUxIDMwLjEwMzMgNDkuMjA5NCAzMS40NzhDNTAuNTEzNyAzMi44MTc2IDUxLjE0ODIgMzQuNDc0MyA1MS4xNDgyIDM2LjQxMzFDNTEuMTgzNCAzOC4zMTY2IDUwLjU0ODkgMzkuOTczNCA0OS4yNDQ3IDQxLjM0ODJaIiBmaWxsPSJjdXJyZW50Y29sb3IiLz4KPHBhdGggZD0iTTEyNy42MDYgMjEuMjU1NEgxMTcuNTZMMTA2Ljg3OSAzNS45OTAxVjEyLjY1NDNIOTcuODE5M1Y1MS42NDEzSDEwNC44NjlMMTEyLjY5NSA0MS4xMzY3TDEyMC4zMDkgNTEuNjA2MUgxMzAuNjczTDExNy44MDYgMzQuMzMzM0wxMjcuNjA2IDIxLjI1NTRaIiBmaWxsPSJjdXJyZW50Y29sb3IiLz4KPHBhdGggZD0iTTE1Mi41NjQgMjEuMjE5OEMxNTIuNTY0IDIxLjIxOTggMTUyLjU2NCAzNC40Mzg3IDE1Mi41NjQgMzYuMzc3NUMxNTIuNTY0IDM4LjMxNjMgMTUxLjY4MyAzOS45NzMxIDE1MC40MTQgNDEuMzEyNkMxNDkuMTA5IDQyLjY1MjEgMTQ3LjUyMyA0My4zNTcxIDE0NS42NTUgNDMuMzU3MUMxNDMuODIyIDQzLjM1NzEgMTQyLjIzNiA0Mi42ODc0IDE0MC45MzEgNDEuMzEyNkMxMzkuNjI3IDM5LjkzNzggMTM4Ljc4MSAzOC4zMTYzIDEzOC43ODEgMzYuMzc3NUMxMzguNzgxIDM0LjQzODcgMTM4Ljc4MSAyMS4yNTUxIDEzOC43ODEgMjEuMjU1MUgxMjkuNzIyQzEyOS43MjIgMjEuMjU1MSAxMjkuNzIyIDMxLjkzNiAxMjkuNzIyIDM2LjM3NzVDMTI5LjcyMiA0MC43ODM4IDEzMS4yNzMgNDQuNTIwNCAxMzQuMzc1IDQ3LjYyMjRDMTM3LjQ3NyA1MC43MjQ1IDE0MS4yNDkgNTIuMjc1NSAxNDUuNjIgNTIuMjc1NUMxNTAuMDYxIDUyLjI3NTUgMTUzLjc5OCA1MC43MjQ1IDE1Ni45IDQ3LjYyMjRDMTYwLjAwMiA0NC41MjA0IDE2MS41NTMgNDAuNzgzOCAxNjEuNTUzIDM2LjM0MjNDMTYxLjU1MyAzMi4wMDY1IDE2MS41NTMgMjEuMTg0NiAxNjEuNTUzIDIxLjE4NDZIMTUyLjU2NFYyMS4yMTk4WiIgZmlsbD0iY3VycmVudGNvbG9yIi8+Cjwvc3ZnPg==",SVG_TAG,0.9000000000000001,1
highervisibility.com,"data:image/svg+xml,%3Csvg%20xmlns=&#039;http://www.w3.org/2000/svg&#039;%20width=&#039;0&#039;%20height=&#039;0&#039;%20viewBox=&#039;0%200%200%200&#039;%3E%3C/svg%3E",IMG_TAG,0.6,0
hellofax.com,https://cdn.prod.website-files.com/5d8276a79ed2c0d135ef444b/5e2f7a28ff293b0f5a039797_hellofax_logo_strip.png,IMG_TAG,0.2,1
searchmarketing.com,,,,
magicjack.com,https://magicjack.com/mj/common/img/mj-logo.jpg,IMG_TAG,0.6000000000000001,0
actiance.com,https://www.smarsh.com//media/smarsh-logo-new.svg,FAVICON_LINK,1.0,1
mts.com,https://mts.com/-/media/global/mts-logo.svg?as=1&amp;la=en&amp;h=58&amp;w=58&amp;mw=58&amp;hash=24B4BB700A1B28F9BEC2EA85952F9C81,IMG_TAG,0.8999999999999999,1
differencebetween.net,https://www.differencebetween.net/wp-content/themes/mimbo/images/logo.jpg,IMG_TAG,0.3,0
toucharcade.com,,FAVICON_LINK,,0
searchbug.com,,,,
ipevo.com,,,,
scosche.com,https://aicdn.speedsize.com/be9d134b-a342-47d7-bd5b-bf753f6bded2/www.scosche.com/media/wysiwyg/CLP/badge_no_logo.png,IMG_TAG,0.6,0
mongoosemetrics.com,https://imagesku.cloud/OPERA5000/Gl6SpXy3.png,IMG_TAG,0.7000000000000001,1
irise.com,,FAVICON_LINK,,1
goo.ne.jp,https://www.xgoo.jp/top2018/public/img/gh_logo.svg,IMG_TAG,0.9000000000000001,1
emarketer.com,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHZpZXdCb3g9IjAgMCA4NzAgMTcwIiBoZWlnaHQ9IjQwIiB3aWR0aD0iMjAwIiBhcmlhLWxhYmVsbGVkYnk9IklJTEIiIGNsYXNzPSJzYy1iY1hIcWUgc1ppTGoiPjx0aXRsZSBpZD0iRU1MQiI+RU1BUktFVEVSPC90aXRsZT48cGF0aCBkPSJNMjgzIDEwM1YxMTRIMjQ4VjU3SDI4MlY2OEgyNjBWODBIMjgwVjkxSDI2MFYxMDNIMjgzWiIgc3R5bGU9ImZpbGw6I2ZmZmZmZjtjb2xvcjojZmZmZmZmIj48L3BhdGg+PHBhdGggZD0iTTM1Ni45MiAxMTRMMzUxLjMgNzYuOEwzMzQuMzEgMTE0SDMzMS4yN0wzMTQuMjcgNzYuODFMMzA4LjY0IDExNEgyOTYuNzJMMzA1LjQ5IDU3SDMxNy42M0wzMzIuNzcgOTEuMzNMMzQ3Ljk5IDU3SDM2MC4xNkwzNjguODQgMTE0SDM1Ni45MloiIHN0eWxlPSJmaWxsOiNmZmZmZmY7Y29sb3I6I2ZmZmZmZiI+PC9wYXRoPjxwYXRoIGQ9Ik00MTkuMiAxMDNIMzk2LjExTDM5Mi4xMyAxMTRIMzc5LjMyTDQwMS42NiA1N0g0MTMuM0w0MzYuMzYgMTE0SDQyMy4yNUw0MTkuMiAxMDNaTTQwMC4xNiA5Mkg0MTUuMTJMNDA3LjYgNzEuNjJMNDAwLjE2IDkyWiIgc3R5bGU9ImZpbGw6I2ZmZmZmZjtjb2xvcjojZmZmZmZmIj48L3BhdGg+PHBhdGggZD0iTTQ2OS43MyA5NUg0NjJWMTE0SDQ1MFY1N0g0NzIuMzlDNDgzLjUgNTcgNDkxLjc4IDY0Ljg2IDQ5MS43OCA3NS44NUM0OTEuNzggODMuMzEgNDg3LjgxIDg5LjQgNDgxLjY3IDkyLjQ0TDQ5My45NCAxMTMuOTlINDgwLjZMNDY5LjczIDk0Ljk5Vjk1Wk00NjIgODNINDcyLjAzQzQ3Ny4yNyA4MyA0ODAuNCA3OS44NSA0ODAuNCA3NS41QzQ4MC40IDcxLjE1IDQ3Ny4yNyA2OCA0NzIuMDMgNjhINDYyVjgzWiIgc3R5bGU9ImZpbGw6I2ZmZmZmZjtjb2xvcjojZmZmZmZmIj48L3BhdGg+PHBhdGggZD0iTTU0MS42IDExNEw1MjIgODYuMTRWMTE0SDUxMFY1N0g1MjJWODMuMzdMNTQwLjIgNTdINTU0LjE3TDUzNS4xNyA4NC40M0w1NTYuMjMgMTE0SDU0MS42WiIgc3R5bGU9ImZpbGw6I2ZmZmZmZjtjb2xvcjojZmZmZmZmIj48L3BhdGg+PHBhdGggZD0iTTYwNCAxMDNWMTE0SDU2OVY1N0g2MDNWNjhINTgxVjgwSDYwMVY5MUg1ODFWMTAzSDYwNFoiIHN0eWxlPSJmaWxsOiNmZmZmZmY7Y29sb3I6I2ZmZmZmZiI+PC9wYXRoPjxwYXRoIGQ9Ik02NjAgNjhINjQ0VjExNEg2MzJWNjhINjE2VjU3SDY2MFY2OFoiIHN0eWxlPSJmaWxsOiNmZmZmZmY7Y29sb3I6I2ZmZmZmZiI+PC9wYXRoPjxwYXRoIGQ9Ik03MDkgMTAzVjExNEg2NzRWNTdINzA5VjY4SDY4N1Y4MEg3MDdWOTFINjg3VjEwM0g3MDlaIiBzdHlsZT0iZmlsbDojZmZmZmZmO2NvbG9yOiNmZmZmZmYiPjwvcGF0aD48cGF0aCBkPSJNNzQ1LjczIDk1SDczOFYxMTRINzI2VjU3SDc0OC4zOUM3NTkuNSA1NyA3NjcuNzggNjQuODYgNzY3Ljc4IDc1Ljg1Qzc2Ny43OCA4My4zMSA3NjMuODEgODkuNCA3NTcuNjcgOTIuNDRMNzY5Ljk0IDExMy45OUg3NTYuNkw3NDUuNzMgOTQuOTlWOTVaTTczOCA4M0g3NDguMDNDNzUzLjI3IDgzIDc1Ni40IDc5Ljg1IDc1Ni40IDc1LjVDNzU2LjQgNzEuMTUgNzUzLjI3IDY4IDc0OC4wMyA2OEg3MzhWODNaIiBzdHlsZT0iZmlsbDojZmZmZmZmO2NvbG9yOiNmZmZmZmYiPjwvcGF0aD48cGF0aCBkPSJNNzggMTE0SDBWMTM1SDc4VjExNFoiIHN0eWxlPSJmaWxsOiNlOTEwMTk7Y29sb3I6I2U5MTAxOSI+PC9wYXRoPjxwYXRoIGQ9Ik02NCA3NkgwVjk3SDY0Vjc2WiIgc3R5bGU9ImZpbGw6I2U5MTAxOTtjb2xvcjojZTkxMDE5Ij48L3BhdGg+PHBhdGggZD0iTTE3NC4yNCAxMjYuMDlDMTcxLjQ3IDEwNi40NiAxNjIuMjUgMjcuNzUgMTYyLjI1IDI3Ljc1TDExOS4xNyA5MC4zNUw5MC43NSAzNkgwVjU3SDc2LjQ1TDExNS42MyAxMzEuNThMMTQ3LjQ0IDg0LjY2TDE1MS44OSAxMzVIMTc1LjMxQzE3NS4zMSAxMzUgMTc0LjQ5IDEyNy44NiAxNzQuMjQgMTI2LjA5WiIgc3R5bGU9ImZpbGw6I2U5MTAxOTtjb2xvcjojZTkxMDE5Ij48L3BhdGg+PHBhdGggZD0iTTIxMSAwVjE3MCIgc3Ryb2tlPSJ3aGl0ZSIgc3Ryb2tlLXdpZHRoPSIxIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiPjwvcGF0aD48L3N2Zz4=",SVG_TAG,0.5,0
hotmail.com,https://img-prod-cms-rt-microsoft-com.akamaized.net/cms/api/am/imageFileData/RE1Mu3b?ver=5c31,IMG_TAG,0.6000000000000001,1
cellhut.com,,,,
oversee.net,,,,
answernet.com,,FAVICON_LINK,,0
wirelesszone.com,,,,
link-assistant.com,https://cdn1.link-assistant.com/app/pages/homepage/image/Forbes_logo.svg,IMG_TAG,1.0,0
openxcell.com,,,,
101phones.com,,,,
pchome.com.tw,https://w6.pchome.com.tw/img/index_2019/img_211_0_0.jpg?t=1748255490,IMG_TAG,0.1,1
allwebcodesign.com,https://allwebcodesign.com/picts/guarantee-home.jpg,FAVICON_LINK,0.2,0
brinkster.net,https://brinkster.net/v1-images/cloud/cloud-servers/header-origianl-11-2014.jpg,IMG_TAG,0.2,1
pku.edu.cn,http://pku.edu.cn/Uploads/Picture/2019/12/26/s5e04147ee4a83.png,IMG_TAG,0.6000000000000001,1
biglobe.ne.jp,,FAVICON_LINK,,1
aricent.com,,,,
spoofcard.com,https://lirp.cdn-website.com/6d3fae23/dms3rep/multi/opt/spoofcard-logo-clean+%281%29-224w.png,IMG_TAG,0.4000000000000001,1
cmworks.com,,,,
jobvertise.com,https://jobvertise.com/images/header.gif,IMG_TAG,0.10000000000000003,0
brafton.com,https://www.brafton.com/wp-content/themes/brafton2023/library/images/main-logo-black.svg,IMG_TAG,0.9,1
tigo.com.gt,https://discovery-content-gt.tigocloud.net/uploads/tigo_brand_11106e3415.svg,IMG_TAG,0.5999999999999999,0
onebox.com,https://onebox.com/images/default-source/logos/erecep-logo.jpg,IMG_TAG,0.7999999999999999,1
uservoice.com,https://cdn.prod.website-files.com/60d5fccd073e73765ce22806/638a3ce6e7d4101757891810_UserVoice-logo.svg,IMG_TAG,0.8000000000000003,0
atmail.com,https://www.atmail.com/wp-content/uploads/2021/04/logoalt_1.svg,IMG_TAG,0.6000000000000001,1
midcocomm.com,,,,
vocalcom.com,https://www.vocalcom.com/wp-content/uploads/2020/10/logo-vocalcom.svg,IMG_TAG,1.0,0
kabeldeutschland.de,,FAVICON_LINK,,1
ocn.ne.jp,https://www.xgoo.jp/top2018/public/ocn_assets/pc/img/docomo_logo.png,IMG_TAG,0.39999999999999997,1
ducttapemarketing.com,https://cdn-ilbhhll.nitrocdn.com/TBjDMsKWNPvKVKTMEfpdCnyLBHXZjFvC/assets/images/optimized/rev-ba33ac1/149781471.v2.pressablecdn.com/wp-content/uploads/2024/06/Logo-fixyr-midnightblue.png,IMG_TAG,0.7,0
online.de,,,,
maktoob.com,https://maktoob.com/&#x2F;&#x2F;s.yimg.com&#x2F;rz&#x2F;p&#x2F;yahoo_frontpage_en-US_s_f_p_bestfit_frontpage.png,FAVICON_LINK,0.6,0
mylikes.com,,,,
gototraining.com,,,,
wordtracker.com,,FAVICON_LINK,,0
appappeal.com,,,,
mail.ru,https://r3.mail.ru/k?fver=0&amp;mh=81e4121baf7286eca0b199916eff4bfd&amp;js=0,IMG_TAG,0.2,0
webspawner.com,,FAVICON_LINK,,1
shop-pro.jp,https://static-www.shop-pro.jp/_astro/logo_colorme_04.CNPQq0dB.svg,IMG_TAG,0.8,1
padandquill.com,https://burtongoods.com/cdn/shop/files/Artboard_2_5_a3b1d666-cbbf-41f4-8767-0123ff0cd9fa.png?v=1710420271&amp;width=600,IMG_TAG,0.6000000000000001,1
kunocreative.com,,FAVICON_LINK,,1
cardosystems.com,https://cardosystems.com/cdn/shop/files/Cardo_Logo_Blue_and_White_Horizontal_1_400x.webp?v=1724830324,IMG_TAG,1.0,0
clickworker.com,,FAVICON_LINK,,0
onesimcard.com,,,,
siemon.com,,,,
movistar.com.pe,https://uat-cdn.movistar.com.pe/2024/09/logo-telefonica-66e3f6e853316.png,IMG_TAG,1.0,1
peerfly.com,https://peerfly.com/f/styles/default/xenforo/affLIFT-logo.png,IMG_TAG,1.0,1
oxygenxml.com,https://oxygenxml.com/img/Oxygen_New_Star_60.png,FAVICON_LINK,1.0,0
infinera.com,https://infinera.com/themes/custom/onenokia_reskin/logo.svg,IMG_TAG,0.8,1
wowslider.com,https://wowslider.com/images/features/touch-swipe-navigation.png,IMG_TAG,0.2,1
voodoo.com,,,,
hongkiat.com,,,,
i9sports.com,https://wp.i9sports.com/wp-content/uploads/2021/08/logo-big.jpg,IMG_TAG,0.5,0
dsstyles.com,https://www.dsstyles.com/cdn/shop/t/3/assets/logo.png?v=117779399784857531411672219686,IMG_TAG,1.0,0
indianic.com,"data:image/svg+xml,%3Csvg%20xmlns=",IMG_TAG,0.6,0
mailinator.com,https://mailinator.com/xYzQe97QxAa/s8e82025/uploads/2021/05/Mailinator-Logo.svg,IMG_TAG,0.7,0
gelaskins.com,https://www.gelaskins.com/cdn/shop/files/GS-wordmark_3841767d-572e-40d8-8c0e-3d3b993bca4a_140x.png?v=1687377732,FAVICON_LINK,0.9000000000000001,0
boostability.com,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHdpZHRoPScxNicgaGVpZ2h0PScxNicgdmlld0JveD0nMCAwIDI4NSAyODUnPjxwYXRoIGQ9J00yODIgNzYuNWwtMTQuMi0xNC4zYTkgOSAwIDAgMC0xMy4xIDBMMTQyLjUgMTc0LjQgMzAuMyA2Mi4yYTkgOSAwIDAgMC0xMy4yIDBMMyA3Ni41YTkgOSAwIDAgMCAwIDEzLjFsMTMzIDEzM2E5IDkgMCAwIDAgMTMuMSAwbDEzMy0xMzNhOSA5IDAgMCAwIDAtMTN6JyBzdHlsZT0nZmlsbDolMjM2NjYnLz48L3N2Zz4=",SVG_TAG,0.1,1
edmundsassoc.com,,FAVICON_LINK,,1
keku.com,,FAVICON_LINK,,1
sonetel.com,https://sonetel.com/wp-content/uploads/flags/United_States_of_America.png,FAVICON_LINK,0.1,0
x10.com,https://www.x10.com/cdn/shop/files/logo-white_a62c5c2f-c313-4626-bd07-068928ca203f_100x.png?v=1614379523,IMG_TAG,0.39999999999999997,0
ahrefs.com,"data:image/svg+xml;base64,PHN2ZyB2aWV3Qm94PSIwIDAgMTYgMTYiIGNsYXNzPSJjc3MtNHh0cnB3Ij48cGF0aCBmaWxsLXJ1bGU9ImV2ZW5vZGQiIGNsYXNzPSJjc3Mta3F6cWdnIiBkPSJNMC42NjY2NTYgNC4zNDEyMVYzLjY5MTgyTDEuMDE1MTEgMy42NjAxNUMyLjM3NzI0IDMuNTMzNDQgMy4yOTU4OSAyLjUzNTYgMy40Mzg0MyAwLjk5OTIzOUwzLjQ3MDExIDAuNjY2NjI2SDQuMTgyODVMNC4yMTQ1MyAwLjk5OTIzOUM0LjM1NzA4IDIuNTM1NiA1LjI3NTczIDMuNTMzNDQgNi42NTM3IDMuNjYwMTVMNi45ODYzMSAzLjY5MTgyVjQuMzQxMjFMNi42NTM3IDQuMzU3MDVDNS4zMjMyNCA0LjQyMDQxIDQuMzcyOTIgNS40NDk5MiA0LjIxNDUzIDcuMDMzOEw0LjE4Mjg1IDcuMzY2NDFIMy40NzAxMUwzLjQzODQzIDcuMDMzOEMzLjI4MDA1IDUuNDQ5OTIgMi4zNDU1NiA0LjQyMDQxIDEuMDE1MTEgNC4zNTcwNUwwLjY2NjY1NiA0LjM0MTIxWk01LjEzMzE4IDkuNTM2MzJWOC43NjAyMkw3Ljc2MjQxIDguMTU4MzVDOC44MDc3NiA3LjkyMDc3IDguOTk3ODMgNy42MzU2NyA5LjE3MjA1IDYuNTU4NjNMOS43MjY0MSAzLjEyMTYzSDEwLjc0MDFMMTEuMjk0NCA2LjU1ODYzQzExLjQ2ODcgNy42MzU2NyAxMS42NTg3IDcuOTIwNzcgMTIuNjg4MyA4LjE1ODM1TDE1LjMzMzMgOC43NjAyMlY5LjUzNjMyTDEyLjY4ODMgMTAuMTU0QzExLjY1ODcgMTAuMzkxNiAxMS41MDAzIDEwLjY3NjcgMTEuMjk0NCAxMS43NTM3TDEwLjc0MDEgMTUuMzMzM0g5LjcyNjQxTDkuMTcyMDUgMTEuNzUzN0M4Ljk5NzgzIDEwLjY3NjcgOC44MDc3NiAxMC4zOTE2IDcuNzYyNDEgMTAuMTU0TDUuMTMzMTggOS41MzYzMlpNMS4xNDE4MiAxMS43Mzc5VjExLjQ2ODZDMi4wNDQ2MyAxMS4xMjAyIDIuNTgzMTQgMTAuNTY1OCAyLjk3OTExIDkuNTM2MzJIMy4xODUwMUMzLjU5NjgyIDEwLjU2NTggNC4xNTExOCAxMS4xMzYgNS4wMzgxNSAxMS40Njg2VjExLjczNzlDNC4xNTExOCAxMi4wODY0IDMuNTgwOTggMTIuNTYxNSAzLjE4NTAxIDEzLjcwMTlIMi45NzkxMUMyLjU4MzE0IDEyLjU2MTUgMi4wNDQ2MyAxMi4wODY0IDEuMTQxODIgMTEuNzM3OVoiPjwvcGF0aD48L3N2Zz4=",SVG_TAG,0.2,0
wildblue.com,,,,
eurodns.com,https://eurodns.com/assets/images/ratings/Google_G_Logo.svg,IMG_TAG,0.5,1
mysimplemobile.com,,,,
mobilestorm.com,http://mobilestorm.wpenginepowered.com/wp-content/uploads/2022/01/logo.png,IMG_TAG,1.0,0
mynewsletterbuilder.com,,FAVICON_LINK,,0
wilsonelectronics.com,"data:image/svg+xml;base64,PHN2ZyBzdHJva2U9ImN1cnJlbnRDb2xvciIgZmlsbD0iY3VycmVudENvbG9yIiBzdHJva2Utd2lkdGg9IjAiIHZpZXdCb3g9IjAgMCA0NDggNTEyIiBjbGFzcz0idGV4dC13aWxzb24tZ3JheSIgaGVpZ2h0PSIzMCIgd2lkdGg9IjMwIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPjxwYXRoIGQ9Ik00MTYgMzJIMzEuOUMxNC4zIDMyIDAgNDYuNSAwIDY0LjN2MzgzLjRDMCA0NjUuNSAxNC4zIDQ4MCAzMS45IDQ4MEg0MTZjMTcuNiAwIDMyLTE0LjUgMzItMzIuM1Y2NC4zYzAtMTcuOC0xNC40LTMyLjMtMzItMzIuM3pNMTM1LjQgNDE2SDY5VjIwMi4yaDY2LjVWNDE2em0tMzMuMi0yNDNjLTIxLjMgMC0zOC41LTE3LjMtMzguNS0zOC41UzgwLjkgOTYgMTAyLjIgOTZjMjEuMiAwIDM4LjUgMTcuMyAzOC41IDM4LjUgMCAyMS4zLTE3LjIgMzguNS0zOC41IDM4LjV6bTI4Mi4xIDI0M2gtNjYuNFYzMTJjMC0yNC44LS41LTU2LjctMzQuNS01Ni43LTM0LjYgMC0zOS45IDI3LTM5LjkgNTQuOVY0MTZoLTY2LjRWMjAyLjJoNjMuN3YyOS4yaC45YzguOS0xNi44IDMwLjYtMzQuNSA2Mi45LTM0LjUgNjcuMiAwIDc5LjcgNDQuMyA3OS43IDEwMS45VjQxNnoiPjwvcGF0aD48L3N2Zz4=",SVG_TAG,0.6,1
lolipop.jp,https://lolipop.jp/img/default/home/logo-main.svg,IMG_TAG,0.5,0
